content,score,label
"Saya tidak bisa masuk akun saya, karena kode verifikasi tidak di kirim ke email saya, saya cek di kotak masuk dan kotak spam, email kode verifikasi tidak ada, tolong solusinya",1,negatif
makin hari makin aneh coc ini masak setiap ak login abdet teruss,1,negatif
tolong 🙏🙏🙏 ko gak ada lagi ya obrolan GLOBAL padahal itu kan bagus kalau ada obrolan GLOBAL... soalnya susah cari anggota baru.. kalau ada obrolan GLOBAL kan bagus.. gampang cari teman2 tolong 🙏🙏 adakan obrolan GLOBAL 🙏🙏🙏 clan saya sepi... yg mau join silakan🙏🙏 nama clan my #trip ya LVL 14 makasih SEMOGA ADA OBROLAN GLOBAL LAGI🙏🙏🙏 KAU ADA SAYA KASI 5 BINTANG 🙏,3,positif
semakin keren games terbaik sepanjang masa ngga ngebosenin good..,5,positif
"COC sekarang makin bagus,, tidak susah untuk Farming karena tidak usah menunggu latih semua troops yg memakan waktu lama..saran saya tolong kembalikan Chat global supaya lebih mudah mencari Member baru.",5,positif
"game gak jelas..update Mulu, 1x seminggu disuruh update",1,negatif
"pembaruan mulu, tapi sering restart padahal jaringan stabil...",1,negatif
jirrr pembaruan teruss.. seharusnya pembaruan itu 1 thn sekali. ini mah dlm 1 thn bisa 3 n 4 kali pembaruan.,1,negatif
Update Latar yang bisa di beli menggunakan Gems please🥺 Kami akan.menabung untuk membelinya😊,5,positif
Kebanyakan update,1,negatif
"Okkkk , update terbaru trus , , , ,",3,positif
goood goood goood,5,positif
gacor,5,positif
"Seneng banget min sama update barunya,skarang GK perlu nunggu waktu buat latih pasukan,mantav min ! ! !",5,positif
"Game baik, muach",5,positif
mantap,5,positif
makin sini makin ga imbang lawannya,1,negatif
terlalu banyak perbarui makin jelek 🙏,2,negatif
good,5,positif
"saya kasih bintang 3 karna sering update"" terus heran.",3,positif
kebanyakan update,1,negatif
pembaruan muluuu ni game yaaa 😪,3,positif
agak susah sekarang main sering update jga,4,positif
updatee muluu bahh baru jga brpa hari update disuruh update lgii maunya apsi,3,positif
mantap,5,positif
banyak gangguan perbaikan,3,positif
update tiap Minggu gak ngerti lg sama supercel😂,5,positif
"Gamenya dari dulu sampai sekarang masih seru aja,dulu saya pernah mendownload game ini kisaran 2017 tapi saya pensi karna hp GK mendukung, jadi ini saya cambeck, untuk gamenya udah bagus dari segi pertempuran clan, pertempuran multi pemain, dan pertumpuran desa malem, animasinya juga bagus bgt,saya hampir gk menemukan kekurang dari game ini jadi saya beri rating 5",5,positif
banyakin gratisan😔,5,positif
Tpi tolong kalau updaye lgi memorinya jgn besar2 game gue uda banyak,5,positif
gemenya seru,5,positif
COC makin mantap,5,positif
"Game nya sangat bagus dari versi sebelum nya,tapi makin tinggi level nya makin banyak pembaharuan nya",5,positif
Gamesnya mntap menghibur,2,negatif
Game asik dan Bisa Mengajarkan Bahwa kita Harus Sabar Menunggu,5,positif
sudah bagus semua tapi masih ada kurangnya dikit mantap lah,5,positif
dikit dikit update,2,negatif
game baguss,5,positif
"plasenta kebanyakan update mulu, bahkan tiap minggu perasaan ini mengganggu sekali udahlah 1/3 bulan sekali gitu ini tiap minggu",2,negatif
oke,5,positif
saya rasa clan war liganya harus diperbaiki tentang lawan yang tidak seimbang,3,positif
update terus nambah nggk jelas ni apk,2,negatif
sangat menarik penuh dedikasi dan semoga ada update lagi,5,positif
gamenya bagus banget,5,positif
"bagus. tidak butuh waktu lama lagi untuk melatih/menyiapkan pasukan,koneksi bagus. tapi setiap WAR LIGA. level musuh dan klan nya masih sering terlalu jauh diatas kemampuan player.",4,positif
Terlalu sering update... terlalu banyak makan memory. jadi males main game ini...!!,1,negatif
sudah cukup lumayan tapi kadang2 sinyal terputus update pagar juga makin mahal,1,negatif
kenapaa sebentar sebentar pembaharuan. pas mau buka pembaharuan lagi. AQ ksih bintang 1. mohon sistemnya perbaiki. dlu gak gini2 amat,1,negatif
"game rutin selalu update, bikin memory hp cepat habis.",3,positif
terlalu sering pembaharuan,3,positif
belum ada satu minggu sudah saya perbarui aplikasinya di perbarui lagi,1,negatif
"sering update pembaharuan,males",3,positif
oke,5,positif
main dari nol lagi seruuuuu,5,positif
keren pokoknya update luar biasa,5,positif
update seminggu hampir 2 x tapi masih gitu aja,1,negatif
ko pemberitahuan Mulu si sekarang coc ya,1,negatif
terlalu sering update tp hasil ga memuaskan,2,negatif
"mantapppp update sekarang, loveee",5,positif
bagus tapi ad beberapa bug yg ganggu....mohon diperbaiki devlop🙏🙏,5,positif
malesin minta update nya terlalu............,4,positif
tiap minggu minta apdate,2,negatif
good,5,positif
terlalu banyak update.,1,negatif
seru Dan Bener bener Gampang mainya,5,positif
game aneh! kebanyakan pembaruan tpi nyatanya biasa aja👎👎,1,negatif
saya suka,5,positif
gamenya bagus dan gg,5,positif
mantap,4,positif
terlalu sering update makin payah coc,3,positif
mantap,5,positif
"lumayan suka dari dulu sampai sekarng masih main ,, sekedar mengisi luang waktu sih",4,positif
Update mulu,5,positif
Mulai udh sakitny..jd turun kuksih 1 ☆ pingin kasih 0...sayang ngak bisa kasih 0 gila pembaharuan..update lg kyk anying dah,1,negatif
banyak perbaruan saat ingin masuk nunggu upgrade,1,negatif
"masih bagus sih cuman sayang aja BASE NYA DPERLEMAH GAK PERNAH DI UPDETE SENJATANYA JADI GAMPANG RATA DI SERANG PEMAIN LAIN sedangkan PASUKAN UPDATE TERUS2AN GILA SIH INI, BIKIN( BOSAN ) SIH MENURUT GW UDAH CAPE BANGUN NUNGGU KELAMAAN DI SERANG PEMAIN GAMPANG RATA CUAKS.. KESAL GW.. ITU AJA SIH KALO YG LAINYA MASIH OK LAH.. SMOGA Developer nya PEKA DENGAN COMENTAR SAYA..",3,positif
"makin sini makin banyak update,males",1,negatif
Update terus,4,positif
update Mulu dah,1,negatif
ok,4,positif
perhatikan jaringan mu yg selalu bermasalah. masak main ml sama pubg lancar giliran game ini di buka aja ga bisa. emang coc ini lebih rame dari ml sama pubg ya wkwkwk. ku tunggu sampe besok kalau masih ada masalah jaringan copot permanen. hari ini update 5 hari kedepan update lagi,1,negatif
"permainan bagus, tapi sayang sebentar2 update, mb makin gede,",5,positif
Permainan sangat seru,5,positif
apdet terus kerjan y main baru brp hri udah apdet 4 kali,1,negatif
"saya sangat kecewa dengan supercall..kerna akun saya,yg sudah lama saya rawat di ambil orang dengan modah...keamanan game ini sangat buruk..akun mudah hilang...saya meminta bantu,an..tapi syaratnya sangat susah....kecewa bangat..meraka gak bisa mengembalikan akun saya yg sudah saya rawat berpuluh2 tahun lamanya 😭",1,negatif
Coc mantap,5,positif
terlalu sering update,1,negatif
update Mulu kunyuk,3,positif
game nya bagus tapi untuk meningkatan bangunan lama jadi tolong jangan ada waktu,4,positif
bagus,4,positif
"Pengaturan game COC gak bisa dibuka setelah ganti ke bahasa indonesia,, mohon Admin diseleseikan masalah ini!!!!",4,positif
keren,5,positif
Kerja bagus,5,positif
ok,5,positif
seru,5,positif
Sangat menghibur..ok bgt,5,positif
Game nya bagus gk membosankan,5,positif
update terus kerjaan mu ya,1,negatif
game nya seru,5,positif
The game is good but it's only been a few months since the update and the signal has disappeared quickly,1,negatif
bagus,5,positif
Sangat seru yang buat game ini terimakasih ya,5,positif
good,5,positif
aula pahlawan sangat tidak worth it kalau cuma buat up hero atau equipment masih bisa manual kenapa harus ada aula pahlawan? labih baik hero aula pahlawan di fungsikan untuk up hero tanpa menggunakan tukang seperti halnya laboratorium,4,positif
good game,5,positif
update mulu lu,1,negatif
Matap coy,3,positif
Bagus tpi sayang terlamu banyak hal yg bikin ribet atau lama ketika log in?????,2,negatif
kenap selalu update,2,negatif
game nya seru,5,positif
sangat bagus,5,positif
"Semenjak even halland muncul banyak bug, rampok sinyal tiba2 hilang, rampok dpt 3 bntang tp tiba2 dianggap blm serang, serang ibukota berhasil tapi hasil 0%... gme legend nih, ngatasi bug gini aja ko lama banget",5,positif
sangat menyenangkan dan seru,5,positif
jangan kesengringan apdet,1,negatif
"game nya makin menarik dengan berbagai fitur baru, saya sangat suja",4,positif
biar bintang yang berbicara,5,positif
game ini memberi saya pengalaman untuk sabar dan senang,5,positif
bnyak di update nya !!! sekian dan terima kasih,1,negatif
game burik... tiap hari update!!!,3,positif
update mlu bg,3,positif
Lumayan Bagus,4,positif
"Update melulu, jdi bosen",5,positif
klo udh update psti salah 1 aplikasi hrus d hapus 🤦‍♂️🤦‍♂️,1,negatif
Game Goblokk update teruss assuuu picekk,1,negatif
moga ada update latar bisa dibeli pakai berlian..gamenya santai asyik...tidak ada hbisnya makin bnyak updatenya... terimah kasih,4,positif
Mohon dipercepat tukangnya,4,positif
"terlalu banyak update,",1,negatif
good sir,5,positif
game ini cukup bagus tapi ada pembaruan terus,3,positif
gak perlu komentar negatif ap positif intinya klo gabut main aja,5,positif
update Mulu lama lama gak betah main,2,negatif
baru juga kmrn update udah update lgi,1,negatif
terlalu banyak update,4,positif
tadi disuruh perbarui saya perbarui udah saya perbarui disuruh unindtal saya uninstallah rupanya dihapus udah gitu mahal pula donlodnya,1,negatif
belum dua bulan udah pembaruan lagi..buang buang waktu.,1,negatif
kenapa si proses pembangunan tukang nya lama banget coba di percepat lagi,3,positif
nice game,5,positif
"bikin pahlawan agar bisa bawa 3 peralatan biar makin seru war nya, rugi banyak peralatan gak kebawa",4,positif
great,5,positif
UPDATE MULU INI COC UDAH TAU RUANG PENYIMPANAN SAYA 3GB,2,negatif
Kenapa pas gw lagi nyerang tiba² errorr?? Bro r u seriously? Trs musuh nyerang gw mines 30trophy nya.. gw nyerang musuh dpt 4 6 10 apaan itu? Permisi bang ngotak dikit,3,positif
update Mulu 😬,3,positif
Banyak update sampah gak guna gede ukuran. tropy kecil uang jarahan kecil,1,negatif
gajelas,2,negatif
semakin kesini kok sering Minda updated terus,3,positif
good,5,positif
permainan yg bagus grafik nya juga ok,5,positif
tolong di hilangkan sumabang ke klan pake eliksir berasa banget kalaw sumabng ke klan,4,positif
Ok,5,positif
Untuk pihak supercell mohon waktu upgradenya dipersingkat lagi Thx,3,positif
game nya mantap,5,positif
game nya pembaruan terus. satu 1 bln bisa 3 kali pembaruan. pembaruan pun cuma itu itu aja gk ada yg lain game gak jls ini,2,negatif
bagus game nya,5,positif
kebanyakan udate ga jelas,1,negatif
kamu sangat bagus permainan nya,5,positif
game seru banget,5,positif
gam nya kek kokntollll,5,positif
very incredible 👍,5,positif
😊,5,positif
"terlalu sering update,seharus nya 1 bulan sekali update jgn update melulu babi,lama² saya uninstall game nya kalau terlalu sering update.",1,negatif
update mulu anjir,1,negatif
"jngn update trus 2014 gua main smpe skrng malah skrng bnyk update,KLW boleh sebulan sekali aja jngn tiap minggu",3,positif
game nya perfect banget,5,positif
TOLONG KALAU DC ITU TETEP BISA MELANJUTKAN PERMAINAN / WAR. PERMASALAHAN INI BIKIN GAME SANGAT BURUK. SETIAP KALI CWL DI HANTUI WAR DC,1,negatif
game favorit saya,5,positif
game ini tidak ada bosan2nya...keren tiap update,5,positif
gg gaming,5,positif
Bagus,5,positif
"lebih bagus dari sisi,pembuatan pahlawan",5,positif
game bagus,5,positif
update mlu ktl dh tau ram kecil sibal,1,negatif
apalah dikit dikit update dikit dikit update,2,negatif
sangat bagus COC terbaik 👍💯,5,positif
sering update fitur lama,1,negatif
dikit dikit update ngapasi,1,negatif
I like this game,5,positif
"keren, tapi jangan update Mulu dong penyimpanan ku kedip² nih😭",5,positif
kesulitan dalam pindah akun game,1,negatif
saya suka game ini dengan pembaruan tanpa pelatihan tentara bisa nyerang tanpa nunggu pelatihan selesay,5,positif
😁,5,positif
game legend trbaik tpi minusnya trllu bnyk pembaharuan,3,positif
terlalu bnyak update min,4,positif
mantappp,5,positif
"lagi baru nyerang WAR Liga tiba tiba koneksi terputus,dan ga dapet bintang,saya pengen ketika lost connection bisa terhubung kembali dan di mainkan",2,negatif
mantap,5,positif
gausah lah kebanyakan pembaharuan terus game bukannya tambah bagus malah tambah aneh,1,negatif
saya kasih 5 bintang. saya mau ini coc benerin masak baru saya apdet masak 2 bulan nya apdet lagi. ini coc setiap hari abdet. mendig apa murah,5,positif
kenapa makin kesini sering banget update seminggu sampai 2 kali bego tolong di perbaiki lagi lah jangan update mulu,3,positif
🔥,5,positif
sinyalnya sampe sekarang tidak pernah bagus😌,1,negatif
ini gimana kok setelah di update kok gak bisa di buka?,1,negatif
mantap,5,positif
terlalu banyak pembaharuan dalam sebulan selalu apdet,2,negatif
"update mulu,,baru minggu kemaren di update ,,gak lama udah update lagi,,mana gk ad perubahan habis update ,,bikin bosen mau main malah di suruh update 2x seminggu",2,negatif
Lelet saat login terlalu banyak update nya ni game,1,negatif
oke,5,positif
keren..masih game yg saya suka,5,positif
terlalu sering pembaruan,1,negatif
sangat bagus tapi tolong waktu pembangunan di hilangkan,5,positif
update mulu tai,1,negatif
sangat senang dan mengasikan,5,positif
apdate trs,4,positif
gk bisa chat publick lgi aneh,3,positif
ok,5,positif
"Tetap setia dengan game ini sampai sekarang,COC 👍💪🙏",5,positif
"kalau semua dipermudah, permainan jadi terlihat biasa2 saja, terkesan tak ada tantangan yg bnr2 menantang..",5,positif
game ny sangat bagus tentaranya bisa tahan lama,5,positif
update Mulu dah perasaan,2,negatif
lumayan membosankan,5,positif
asyik,5,positif
sangat seru,5,positif
hp kentang ku udah gabisa mainin ini game gara2 terlalu banyak memakan penyimpanan. padahal aku udah main dari 2013 sedih banget😭😓,1,negatif
Ok makin efisien,5,positif
meski akun lama ku hilang dan aku buat lagi tapi aku sekarang senang ga harus nunggu lagi buat nyerang,5,positif
baguss,5,positif
"sejauh ini udah bagus, tapi klo bisa pas upgrade hero , hero nya masih bisa dipakai buat nyerang",5,positif
kebanyakan update,2,negatif
Mantap,4,positif
Kenapa sekrng coc sering error' dijaringanny. Padahal jaringan aku pakek selalu 4G LTE penuh,2,negatif
seru,5,positif
"gamenya semakin bagus,di tambah dngn banyaknya gear,tolong di munculkan lagi chat global,tapi tetap dalam pengawasan,agar pemain tdk jenuh bermain game coc.",5,positif
good,5,positif
"HALO!! I'm happy when I play this game, I hope Supercell greets me 🙏🏻😟, #salamdariindonesia... #greetings from Indonesia",5,positif
pembaharuan terus,3,positif
game burik pembaruan terus,1,negatif
Suka sekali,5,positif
mantap betol,5,positif
sangat seri,5,positif
GAME NYA KEREN DAN JUGA BANYAK EVENT YANG MENARIK SEMOGA KEDEPANNYA SUPER SCEL MENAMBAHKAN EVENT YANG MENARIK LAIN NYA GG GAMING,5,positif
coc anjg sepi banget bosenin,3,positif
kuat banget update . lama lama berat ini game udah kek ep ep aja pudate teross,1,negatif
"sekarang sering banget update huuh.,,,",5,positif
"terlalu banyak update, sedangkan perubahan tidak terlalu signifikan",3,positif
Game ini lumayan tp kekurangannya cuma di masalah top up tapi ga bisa,5,positif
👍,5,positif
"dri dlu gitu"" aja, tiap minggu harus update, kontollah",2,negatif
👍👍👍👍👍👍👍,5,positif
keren,5,positif
nyari tropynya makin susahhhh,1,negatif
keren,3,positif
gem nya seru,5,positif
masa update terus,1,negatif
good,5,positif
tiap bulan 2x pembaruan makin gk jelas nih game nya.... 👎👎👎,1,negatif
mantap,5,positif
sebentar sebebtar pembaruan ini yg bikin pemaun malas main game ini,1,negatif
game cap konπtol apa² apdet terus,1,negatif
banyak update jadi leg,1,negatif
lumayan,3,positif
"pantesan sepi gamenya update trs tiap hari,kurangin dh update ny yakali harus update trs tiap hari aneh.",1,negatif
Burik,1,negatif
pembaharuan terus,1,negatif
𝒌𝒏𝒑𝒂 𝒕𝒊𝒂𝒑 𝒎𝒊𝒏𝒈𝒈𝒖 𝒉𝒂𝒓𝒖𝒔 𝒅𝒊 𝒂𝒑𝒅𝒆𝒕 𝒕𝒆𝒓𝒖𝒔 𝒔𝒊𝒉??,3,positif
dalam 1 bulan pasti selalu update. penumpukan memory padahal saya mencari game ringan agar suport semua device. apa ini akhir untuk uninstall clash of clan,1,negatif
tolonng apdet nya jangan keseringan males jadinya apdet mulu,1,negatif
bagus,5,positif
kenapa sering apdet,3,positif
mntap,5,positif
krbanyakan update memori penuh,1,negatif
"dikit"" update dikit"" update mau lo apsi ganggu kenyamanan pemain tau g lo",1,negatif
baguss,5,positif
tolong lwannya jangan th 13 14 yang muncul aku masih di th 11 terima kasih,5,positif
"Update trz perubahan gitu2 aja, saya kurangi bintangnya dech",3,positif
oke,5,positif
game kok tiap Minggu pembaruan wae,2,negatif
lumayan,3,positif
perbarui aplikasi terlalu sering 1x2 hari,2,negatif
kurangin update,3,positif
jika pembaruan tidak memakai kouta oke saja ini bentar2 pembaruan hampir setiap kalo niat habisin kouta mending tutup aja ni games gk berguna juga,1,negatif
apaan nih game minta di update Mulu gjls. makin bagus gak makin aneh iya...,1,negatif
kelass,5,positif
regenerasi pahlawan terlalu lama,5,positif
kebanyakan update,2,negatif
mantap,5,positif
"bagus,,tak perlu lagi menunggu pleton,,langsung siap attack.mantap",5,positif
tropi makin susah. TAMBAH MALES AJA MAEN. MENING HAPUS GAME. bukan makin bagus malah makin parah,1,negatif
game ini seru aku bisa belajar membuat suatu strategi dan meneloti iq aku supaya semakin berkembang akj suka ber main coc karna seru dan aku bisa membeli sesuatu di dalm game,5,positif
