content,score,label
Game semakin gk jelas ngelag truss,1,negatif
"game jahannnam,ini game moba atau game uji mental si",2,negatif
"ini knp kok yg nge cheat GK bisa di laporkan, bukan cuman saya, tapi teman"" saya juga GK bisa melaporkan, model cheat lag parah, GK bisa gerak🗿",1,negatif
FF GAME BURIK,5,positif
"Montoon, kenapa malah sama seperti HOK, pas war malah koneksi, langsung sinyal 200, wah kocak u",1,negatif
ファーザーゲーム game bapuk,1,negatif
Saya udah lama main mlbb. kenapa setiap update ml sering lag jaringan bagus tapi lag mohon di perbaiki 🙏🙏,5,positif
"game nya bagus seru,tapi banyak drak sistem nya, hati hati klo maen siang siang",4,positif
sangat tertarik,5,positif
server ampas laggg,1,negatif
game yg sangat bagus tetapi saya meminta tolong saya sudah GK main beberapa hari dan login buat main lagi tapi tetap tim yg saya dapat selalu drag sistem saya meminta tolong dg pihak moonton sebagai player agar tidak lose strike terus menerus,3,positif
tim beban semua,3,positif
lag bngt pdhl pk wifi,2,negatif
game nya apa apa ini main solo dpt tim yg burukk aduh kacauu nyaa mau ke imo susah moontod,1,negatif
gw suka game nya tapi jangan di kasih lostrek gw mau win monton plis ya TLG DI JAWAB,5,positif
game nya bagus banget,5,positif
Ml makin curang dan gk jelas masa gua udah serius tapi ketemu tim yg ngentroll tiap hari gak pernah menang mending main ff gk ad yg di salahkan kalau kalah,1,negatif
"karyawan suruh kerja yang bener, matchmaking ngga keditek main ngelag mau saya laporin pekerja lu ga bisa buang buang waktu montoon montoon",1,negatif
Saya suka game ini,5,positif
makasih ya 7 tahun nya akhir nya saya pensi juga main game ini banyak kenangan yang ga terduga haha thank youu ml,5,positif
Mantap,5,positif
"akhir""ini jaringan makin buruk,wifi+data on,fitur peningkatan jaringan aktif,ttep sama aja,yang terakhir yang paling bikin males adalah waktu main solo malah ketemu trio,ujung""nya ttp kalah",5,positif
"muyak mikir² coba, nge rank tiap hari cuma buat netap di epic 1 bintang 5 doang, setiap b5 di ls in, gausah pilih kasih gtu coba, ngotak dikit kalau ngasi tim.",1,negatif
mah bagus kali ini game gak moonton nya gak pelit gak kaya garena pelit game ciptaan nya burik samapah,5,positif
"kasih tim yg punya mata lah, jelas² udh pilih mid lane malah dipakek, game udh tua isinya bocil semua, kalo buat game tuh kasih target yg umurnya yang dewasa dikit lah, ego² doang isinya, udh dari tadi ga menang, game harusnya bikin orang santai hilangin emosi, lu malah bikin game buat bikin stres orang, perbaiki dulu tuh gamenya, bukan bikin skin aja, kebelet haji apa gimana lu, yeu kocak",3,positif
"JARINGAN LAG ABIS SERVER JGA, ML GAJELAASSSS",1,negatif
masih ada aja yang ngecheat,1,negatif
ilangin dark sistem lah cape mainnya,1,negatif
Mudah 😇😇😇😇,5,positif
game rusak,2,negatif
monton rusak masa satu map terjadi jaringan down kocak kocak,3,positif
game seru,5,positif
server lawak masa tiba2 ping merah gabisa di apa2in padahal sinyal bagus benerin server luh moontoddd,2,negatif
game lawak server minus lag terus,1,negatif
"Game sampah, maen rank ketemu bott mulu",1,negatif
game ini asik sekali saya menyukainya,5,positif
mohon maaf ini ya saya kan main sekali terus udah gitu aja tapi kenapa sekarang saya los treak mulu tolong lah monton kasih saya rank mythic biar saya gak marah lagi.saya udah beberapa kali hapus MOBILE LEGENDS BANG BANG 😤😤😤😤,1,negatif
game Burik. gak bermutu,1,negatif
Mohon untuk moonton pertama yg di perbaiki masalah banding tentang kredit skor tidak sesuai dan tidak pernah ada keringanan. Padahal masalah yang tidak di sengaja tapi tidak ada keringanan.,3,positif
game nya bagus dan kurangi ngelag,5,positif
mantap aje,5,positif
"benerin lagi dong😟itu 1 server ngelag gimana ceritanya? rusak😹👎mana gw dapet tim ampas mulu lagi, gapernah bener ngaturnya sialan",1,negatif
game ini sangat seru saya menyukainya,5,positif
"montoon knpa sh klo ngasih tim kya gtuh terus udah klo season rank nya turun ke epik udah cape"" pus rank season nya cept apa"" an sh coba jangan di kendaliin klo bikin game tuh kopok dontol",1,negatif
"buruk tim tidak imbang, musuh full mantan immortal sedangkan di tim sendiri mytich rendah, match making nya tolong dibenerin dan selalu nabrak role ketika bermain solo",1,negatif
game nya bagus tapi kapan koleb sama devil may cry,5,positif
mantap,5,positif
"kutukan last game itu tidak nyata,sama sudah bilang ""last game"" tetap di beri kemenangan",1,negatif
Tau ga jelas banget game ngelag terus sampai kapan? Sampai kita terbiasa mengalami kejadian itu mana banyak cheat lagi perbaiki moontonnnnn,2,negatif
tolong d perbaiki lagi matchnya,1,negatif
Bagus grafik nya ❤️❤️❤️❤️,5,positif
sangat bagus dan gak terlalu berat ramenya,5,positif
pemberian tim yang tidak adil,1,negatif
baguss,5,positif
bagus janji jangn buat kalah,5,positif
game gila,5,positif
karen banget,5,positif
gemes ya kurang bagus selalu dapat tim tolol,1,negatif
"the opponent is not balanced, give me a win streak or rating one",1,negatif
"maen game bukannya ngilangin stres malah nambah stres, banyak bocah yang tidak bisa maen sehingga membebani player laen",1,negatif
"jaringan in game benerin, jangan skin doang yg lu urusin",1,negatif
saya suka banget,5,positif
ok,5,positif
berikan gua musuh bot,5,positif
"LU KALO BIKIN GAME YANG BENER NAPA, GAME KOK ISINYA DARK SISTEM MULU TON MOONTON CAPE GUA!!!!",1,negatif
game jelek,1,negatif
bagus banget aku suka,5,positif
ketika main mach darksistem hapus lah lawan ga seimbang,5,positif
game nya selalu nge lag padahal jaringan saya baik baik saja,1,negatif
pokoknya game nya seru banget,5,positif
kalau urusan skin bagus tapi kalau urusan sinyal mending pake wifi sama data seluler biar lancar saran aku sih,5,positif
mantappp,5,positif
di kasih dark sistem terus sama montol,1,negatif
"game nya keren aku sudah naik rank legend dan banyak sekali beban,tapi game nya keren banget juga bagus",5,positif
"Mau pindah HOK,MBL sekarang jelek maen rnk pertama sampe terakhir,masa dapat tim jelek terus kapan bisa naik, dpt itu2 terus.udah bintang tiga eee maen 6 kli tim Kya g bisa maen.kebanyakan MBL yg maen di jokikan,kl udh turun rnk gak Bisa maen.ada lagi tolong di perbaiki saya bolak,balik pernah dapat tim dua mm,maen LG dua mage gak adil ada sperti itu pertandingan tidak valid hrs di ulang.",1,negatif
kasi tim yang bener dikit lah woi masa kalah trus gw game aneh mending gua main HOK,1,negatif
baguss skin nya mahalll,5,positif
w game,5,positif
woi monton perbaiki lah koneksinya lag mulu gw anj😡,4,positif
bagus,5,positif
game stres,1,negatif
game burik,1,negatif
bagus DAN SERU SAMA KAYA FF,5,positif
lag terus anj,1,negatif
sangat bagus,5,positif
game tai banyak drak syestem,1,negatif
lose na,1,negatif
oy monton klo buat game yang adil lah poke masa gw lagi war malah di ngeleg gin padahal gw pake wifi ngotak lah monton klo mau game nya banyak yang maen yang adil lah poke poke udh mah game poke maksa coleb kocak,1,negatif
"ga seru banget sumpah ini game, dapet tim kek komputer jir sedangkan musuhnya beh kek babi dipit gw ,sinyalnya juga ya Alloh gj bet ini game , dapet tim kek KOMPUTER, capek jir main game ini mending yg mau dowlod jangan deh bikin stres sumpah",1,negatif
seru main ML dari pada main ff,5,positif
susah menang sih..,4,positif
game yg sangat bagus dan menyenangkan buat player yg jomblo bisa kabar dan cari skill buat bermain,5,positif
game burit bagusan HOK game apaan dah gw di kasih tim BOT mending HOk,1,negatif
kalo kasih tim itu yang bener,1,negatif
monton jangan Ben rank saya muntun,1,negatif
KASIH AKU WIN STREAK🤬😡,4,positif
"jangan di unduh, game sampah ini, dari match makingnya yang rusak ngak seimbang sama jaringan bisa hilang mendadak.",1,negatif
"game kebanyakan cheater,server mudah kebobol,ngelag di in game padahal sinyal lancar",1,negatif
"Saya adalah pemain solo yang mendapat team publik yang gak bisa main, kroco, bot , darksistem jadi tolong jika saya melaporkan player langsung ban aja akunnya selama²nya",4,positif
game nya seru bangetttttttt 😏,5,positif
Dark system nya keren.,1,negatif
tolong bp sedikit ditambah untuk pendapatan nya,3,positif
"penilaian gue tetap kukasih bintang 1 karena sistem matchnya tidak masuk akal, ngechat aja sudah kena PELANGGARAN karena alasan berkata kasar, padahal chatnya cuma tanya KENAPA doang, gak mood gue main game SAMPAH ini",1,negatif
"sebelum nya mohon maafooton tolong jangan kasih team beban,tiap main mesti kalah terus memang terus kalah lagi tolong plisss kasih pangkat yang setara kasih player yang setara pangkat masak Hero empuk dipakai😔😔",1,negatif
gem ini sangat menarik,5,positif
"pls lah moonton bikin semua jungler assasin seperti nolan,lancelot,helcurt bisa dimainin lgi. semenjak bnyk nya hero dengan crowd control yg panjang hero² tersebut jadi tidak dapat bersaing ke dalam meta dmn jungler fighter lebih mendominasi seperti alpha,suyou,lukas",2,negatif
game busuk sinyal bagus malah lag,1,negatif
"gamenya bagus grafiknya juga tapi kalo main di rank pasti ada player beban,, tolong moonton jangan ada player beban saat main solo",5,positif
game nya sangat seru dan player nya sangat sangat soft sepoken 🥰🥰 bintang 5 banget deh apalagi kalo setim sama dark sistem 🥰🥰🥰,5,positif
"gw maen cuman ml dapet mvp kalah +tim ga jelas , teman gw yang ada maen dua game ep ep Ama game ml menang +ws+lawan ez berarti gw hapus aja ml soalnya game ga jelas",1,negatif
mantap lah pokok nya,5,positif
luar biasa,5,positif
game idiot,1,negatif
sumpah udah ga seru moonton makin kesini makin banyak yg pake chiet ga murni skil maen nya knp si yg pake chiet ga di ban moonton klo gini mulu cuma orang2 tertentu yg bisa smpe rank tinggi,2,negatif
g bs login advance server kenapa om,1,negatif
tiba2 gak bisa gerak padahal jaringan bagus ..owalah Monton2 makin ke depan malah enggak jelas .,1,negatif
"pelis muntun membuat aitem anti ceritikal soalny saya bermain kalah terus karna Argus demeknya terlalu sakit dan saya kalah di awal gem padahal saya memakai Argus awal gem tidak menang Len tetapi seandainya musuh yang pik terlalu sakit pelis atau pun nef Heronya demek nya di kurangin soalnya sakit banget .......,.,.,.,.,.,.,...,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,..,,.",1,negatif
bagus,5,positif
makasih,5,positif
please repair the matchmaking.,1,negatif
moonton perbaiki lah game nya masa sinyal ijo ttp ngelek,1,negatif
game gila',1,negatif
game rusak sering terjadi bug jaringan padahal wifi nya udh bagus tapi pas maen malah ngeleg tolong dibenerin lagi moonton masa game grafiknya udh bagus tapi sering terjadi bug jaringan aneh banget game nya,1,negatif
game gak jelas ping naik turun mulu tolong di perbaiki,1,negatif
di kasih lawan yang susah melulu gimana gak kesel coba,1,negatif
"dulu bintang 5 sekarang bintang 1 aja karna setiap main rank kenapa temannya banyak yg trol,egois,sama draft picknya aneh jadi buat ngestak di satu rank aja terkadang lawanya jago kawanya beban udah cape main kek gini tolonglah monton bagusin dulu matchingnya karna sulit juga player solo main kalok gini,kayak gak ada semangat kayak dulu lagi",1,negatif
Selalu d kasi dark sistem bedain dong bocil Ama yg udh dewasa,1,negatif
bagus banget ini game,5,positif
Tolong tambahkan fitur custom emot/sticker karena kebanyakan emot/sticker yang sudah ada kurang mewakili perasaan saya...bayar menggunakan dengan dm juga tidak apa,5,positif
karna membuat kita kesal game ini sangatlah tidak bagus,1,negatif
udah pake wifi kenceng tapi sinyal tetap tidak stabil tolong dibenerin lah dari season lalu masih aja sama problemnya,1,negatif
bring back hayagura.,1,negatif
game jelek,1,negatif
jaringan Hijau tapi lag...,1,negatif
"lu kalo ngasih tim yang bener lah kocak, gua dapet tim yang dark sistem mulu, title benedetta gua makin turun nih, kocak amat",1,negatif
rate personal,2,negatif
ping naik terus padahal udah pake wifi sama data gak jelas,3,positif
benerin lah timnya gak adil,1,negatif
sebener e njengkeli tapi asik,5,positif
game nya bagus tapi pass kurang 1 Bintang immortal langsung ketemu dark sistem anj,5,positif
game nya bagus kalian wajib donlod,5,positif
bagus banget sampe saya dari honor turun ke legend 😁,5,positif
eh tolong dong kasi darksistem muntun gw ws trus nih,5,positif
jaringan tidak stabil lag lag terus,1,negatif
"Dari segi grafik,efek skin dan kontrol permainin udah bagus tapi dark system kurangin lah moonton",1,negatif
bagusbet,5,positif
karna seru,5,positif
hey lu ngasih tim yang bener ngapa gue lose treak Mulu anj dapet tim gajelas,2,negatif
Keren Handalan ku Hero Ixia.,5,positif
saya sering lose streak banyak dark sistem tapi itulah yang menjadikan game ini lebih menantang.,5,positif
dark syteem please untuk dikurangi yang penting game bagus,5,positif
benefit system nya gw selalu menu DRAKSISTEM su,1,negatif
jangan iklan lagi di hap ku,1,negatif
game apa ini tiba tiba 1 ser ngelag,1,negatif
seru bingit,5,positif
game nya buruk 👎 ngasik tim beban terus,1,negatif
rank epic gampang 👍,5,positif
ᴘᴜᴀss ʙᴀɴɢᴇᴛ,5,positif
"game apa ini pembahuran bukanya tambah bagus malah error mulu keluar sendiri ,network mulu mengganggu jalannya permainan, sinyal 📶 padahal ok, gak jelas tolong di perbaiki admin",4,positif
GAME STRESS ANJ,1,negatif
ih bagus bangettttttt,5,positif
bagus,5,positif
"ngasih tim yang bener , kalo gapunya otak gausah bikin game",1,negatif
"tolong dong mytic perbatasan tim nya yang bener sedikit lah, minimal kasih seteam sama jeje adriel",4,positif
Bagus tapi saya playeer gratisan,5,positif
Set dah dikasih kalah mulu,1,negatif
tidak worth it buat di download karena game ini menguji kesabaran kita dimana isi player nya sudah di atur sama moonton dimana kalu kita seneng diawal nanti bakal kalah game ini jangan di download menurut saya mending download free fire dimana game itu lebih bagus daripada ml karena id ml kita udah ditandain jadi jangan di download,1,negatif
game ini saat mau war tiba sinyal ilang ane game,1,negatif
"kredit skor berkurang karena di report padahal setelah saya cek tidak ditemukan sama sekali pelanggaran pada pertandingan bahkan saat masuk bot cs aja silvanna mengkonfirmasi bahwa saya tidak melakukan pelanggaran, bagaimana bisa ?? kredit skor saya tolong kembalikan, saya butuh keadilan demi menjaga lingkungan game yang nyaman tolong dengar keluhan saya, cs in game juga bot semua saya butuh orang asli",1,negatif
👍🏻💥✨,5,positif
tlol udah mah kikir jaringan nya sering eror pula lebih baik uninstall daripada darah tinggi,1,negatif
bgus,5,positif
"game nya bagus,tapi tolong kasih saya tim seperti kairi/dll sya selalu mendapat kan tim yg dark sistem, contoh player saber roam,dll",2,negatif
bagus aj,5,positif
ml anj,1,negatif
👍👍😄😄😄😄,5,positif
ML INI GIMANA SIH AKU UDAH KIL 7 MENANG GAK MVP PADAHAL AKU ADA DI ATAS ML NGETROL BURIK,3,positif
selalu ngelek jaringan,1,negatif
"semoga makin banyak hadiahnya dan discount diamonny.,. makasih 🙏🙏🥰🥰",5,positif
sangat cocok untuk main game sama temen,5,positif
dapt daksistem semua mohon yang jago,1,negatif
game kikir,1,negatif
"game ini sangat menyenangkan sekali cuma ada satu masalah,saya selalu lose strek",4,positif
sangat suka game nya.... asik dimainkan ....,5,positif
geme nya bagus banget,5,positif
sangat suka,5,positif
selalu dapat kekalahan,2,negatif
bagus,4,positif
"Satu kata ""Losestreak🙂"" edit:tapi kalau ga ada ni game rasanya kayak ada yang kurang",4,positif
"Game bikin yg main jadi gilaaaaaa,,saya saranin jangan main nih game yg baru mau main nih game",1,negatif
gamenya bagus ga ngebosenin,4,positif
kebanyakan bot,1,negatif
game nya seru bisa mode offline bisa online juga Hero banyak tapi kasih skin buat phofeus plis lah moonton kasihan dia moonton gak punya skin plis kasih skin star lah moonton plis aku mohon aku suka Hero phofeus plis moonton Hero gampang dipake buat maniac atau savage plis moonton plisssss ja.,5,positif
woi monton. kalo buf Hero jangan itu Mulu la Hero ny. ud op makin op. sekali kali Hero yg GX op di buf. biar GX kalah saing. bosen lama lama player tiap maen lWanya itu Mulu. kek GX ad Hero laennn,2,negatif
assalamu'alaikum gamenya bgus bnget aku suka deh,5,positif
tolong lah perbaiki pemberian tim nya,1,negatif
good,5,positif
bnyak draksistem,1,negatif
bagus aku suka tapi musuh nya jago aku menyukai gem ini,5,positif
mobile legends nya keren tapi jaringan tidak stabil dan lebih penting skill nya juga dapat menyerap jaringan,5,positif
tapi tolong banget ya bolehkah harga hero yang Mellisa diturunin pllllliiisssss us. . VP. v. 😂Terima kasih,4,positif
tolong BG jangan banyak bug,1,negatif
ml deresitam,1,negatif
Game menyerukan dan seru,5,positif
keren ff tapi mobile legends lebih keren,5,positif
seru,5,positif
bagus banget gamenya dari event skin gawe bagus tapi bisa ga montoon kasih skin ke phoveus gitu jangan masuk kedalaman gua ya,5,positif
"sumpah ya, jelek bgt untuk masalah pembagian tim, bisa² di tim ku gm-epic sedangkan musuh honor-glory, kalau kaya gini mending main HOK sumpah, sampah banget tim nya, ampas",1,negatif
